n,t,h
51988,1732.9333333333332,3650
51989,1732.9666666666667,3660
51990,1733.0,3660
51991,1733.0333333333333,3660
51992,1733.0666666666668,3660
51993,1733.1,3660
51994,1733.1333333333332,3660
51995,1733.1666666666667,3660
51996,1733.2,3660
51997,1733.2333333333333,3660
51998,1733.2666666666667,3660
51999,1733.3,3660
52000,1733.3333333333333,3660
52001,1733.3666666666668,3660
52002,1733.4,3660
52003,1733.4333333333332,3660
52004,1733.4666666666667,3660
52005,1733.5,3660
52006,1733.5333333333333,3660
52007,1733.5666666666668,3660
52008,1733.6,3660
52009,1733.6333333333332,3660
52010,1733.6666666666667,3670
52011,1733.7,3670
52012,1733.7333333333333,3670
52013,1733.7666666666667,3670
52014,1733.8,3670
52015,1733.8333333333333,3670
52016,1733.8666666666668,3670
52017,1733.9,3670
52018,1733.9333333333332,3670
52019,1733.9666666666667,3670
52020,1734.0,3670
52021,1734.0333333333333,3670
52022,1734.0666666666668,3670
52023,1734.1,3670
52024,1734.1333333333332,3670
52025,1734.1666666666667,3670
52026,1734.2,3670
52027,1734.2333333333333,3670
52028,1734.2666666666667,3670
52029,1734.3,3670
52030,1734.3333333333333,3670
52031,1734.3666666666668,3670
52032,1734.4,3680
52033,1734.4333333333332,3680
52034,1734.4666666666667,3680
52035,1734.5,3680
52036,1734.5333333333333,3680
52037,1734.5666666666668,3680
52038,1734.6,3680
52039,1734.6333333333332,3680
52040,1734.6666666666667,3680
52041,1734.7,3680
52042,1734.7333333333333,3680
52043,1734.7666666666667,3680
52044,1734.8,3680
52045,1734.8333333333333,3680
52046,1734.8666666666668,3680
52047,1734.9,3680
52048,1734.9333333333332,3680
52049,1734.9666666666667,3680
52050,1735.0,3680
52051,1735.0333333333333,3680
52052,1735.0666666666668,3690
52053,1735.1,3690
52054,1735.1333333333332,3690
52055,1735.1666666666667,3690
52056,1735.2,3690
52057,1735.2333333333333,3690
52058,1735.2666666666667,3690
52059,1735.3,3690
52060,1735.3333333333333,3690
52061,1735.3666666666668,3690
52062,1735.4,3690
52063,1735.4333333333332,3690
52064,1735.4666666666667,3690
52065,1735.5,3690
52066,1735.5333333333333,3690
52067,1735.5666666666668,3690
52068,1735.6,3690
52069,1735.6333333333332,3690
52070,1735.6666666666667,3690
52071,1735.7,3690
52072,1735.7333333333333,3690
52073,1735.7666666666667,3700
52074,1735.8,3700
52075,1735.8333333333333,3700
52076,1735.8666666666668,3700
52077,1735.9,3700
52078,1735.9333333333332,3700
52079,1735.9666666666667,3700
52080,1736.0,3700
52081,1736.0333333333333,3700
52082,1736.0666666666668,3700
52083,1736.1,3700
52084,1736.1333333333332,3700
52085,1736.1666666666667,3700
52086,1736.2,3700
52087,1736.2333333333333,3700
52088,1736.2666666666667,3700
52089,1736.3,3700
52090,1736.3333333333333,3700
52091,1736.3666666666668,3700
52092,1736.4,3700
52093,1736.4333333333332,3700
52094,1736.4666666666667,3700
52095,1736.5,3710
52096,1736.5333333333333,3710
52097,1736.5666666666668,3710
52098,1736.6,3710
52099,1736.6333333333332,3710
52100,1736.6666666666667,3710
52101,1736.7,3710
52102,1736.7333333333333,3710
52103,1736.7666666666667,3710
52104,1736.8,3710
52105,1736.8333333333333,3710
52106,1736.8666666666668,3710
52107,1736.9,3710
52108,1736.9333333333332,3710
52109,1736.9666666666667,3710
52110,1737.0,3710
52111,1737.0333333333333,3710
52112,1737.0666666666668,3710
52113,1737.1,3710
52114,1737.1333333333332,3710
52115,1737.1666666666667,3720
52116,1737.2,3720
52117,1737.2333333333333,3720
52118,1737.2666666666667,3720
52119,1737.3,3720
52120,1737.3333333333333,3720
52121,1737.3666666666668,3720
52122,1737.4,3720
52123,1737.4333333333332,3720
52124,1737.4666666666667,3720
52125,1737.5,3720
52126,1737.5333333333333,3720
52127,1737.5666666666668,3720
52128,1737.6,3720
52129,1737.6333333333332,3720
52130,1737.6666666666667,3720
52131,1737.7,3720
52132,1737.7333333333333,3720
52133,1737.7666666666667,3720
52134,1737.8,3720
52135,1737.8333333333333,3720
52136,1737.8666666666668,3730
52137,1737.9,3730
52138,1737.9333333333332,3730
52139,1737.9666666666667,3730
52140,1738.0,3730
52141,1738.0333333333333,3730
52142,1738.0666666666668,3730
52143,1738.1,3730
52144,1738.1333333333332,3730
52145,1738.1666666666667,3730
52146,1738.2,3730
52147,1738.2333333333333,3730
52148,1738.2666666666667,3730
52149,1738.3,3730
52150,1738.3333333333333,3730
52151,1738.3666666666668,3730
52152,1738.4,3730
52153,1738.4333333333332,3730
52154,1738.4666666666667,3730
52155,1738.5,3730
52156,1738.5333333333333,3730
52157,1738.5666666666668,3740
52158,1738.6,3740
52159,1738.6333333333332,3740
52160,1738.6666666666667,3740
52161,1738.7,3740
52162,1738.7333333333333,3740
52163,1738.7666666666667,3740
52164,1738.8,3740
52165,1738.8333333333333,3740
52166,1738.8666666666668,3740
52167,1738.9,3740
52168,1738.9333333333332,3740
52169,1738.9666666666667,3740
52170,1739.0,3740
52171,1739.0333333333333,3740
52172,1739.0666666666668,3740
52173,1739.1,3740
52174,1739.1333333333332,3740
52175,1739.1666666666667,3740
52176,1739.2,3740
52177,1739.2333333333333,3740
52178,1739.2666666666667,3750
52179,1739.3,3750
52180,1739.3333333333333,3750
52181,1739.3666666666668,3750
52182,1739.4,3750
52183,1739.4333333333332,3750
52184,1739.4666666666667,3750
52185,1739.5,3750
52186,1739.5333333333333,3750
52187,1739.5666666666668,3750
52188,1739.6,3750
52189,1739.6333333333332,3750
52190,1739.6666666666667,3750
52191,1739.7,3750
52192,1739.7333333333333,3750
52193,1739.7666666666667,3750
52194,1739.8,3750
52195,1739.8333333333333,3750
52196,1739.8666666666668,3750
52197,1739.9,3750
52198,1739.9333333333332,3750
52199,1739.9666666666667,3750
52200,1740.0,3760
52201,1740.0333333333333,3760
52202,1740.0666666666668,3760
52203,1740.1,3760
52204,1740.1333333333332,3760
52205,1740.1666666666667,3760
52206,1740.2,3760
52207,1740.2333333333333,3760
52208,1740.2666666666667,3760
52209,1740.3,3760
52210,1740.3333333333333,3760
52211,1740.3666666666668,3760
52212,1740.4,3760
52213,1740.4333333333332,3760
52214,1740.4666666666667,3760
52215,1740.5,3760
52216,1740.5333333333333,3760
52217,1740.5666666666668,3760
52218,1740.6,3760
52219,1740.6333333333332,3760
52220,1740.6666666666667,3760
52221,1740.7,3760
52222,1740.7333333333333,3760
52223,1740.7666666666667,3770
52224,1740.8,3770
52225,1740.8333333333333,3770
52226,1740.8666666666668,3770
52227,1740.9,3770
52228,1740.9333333333332,3770
52229,1740.9666666666667,3770
52230,1741.0,3770
52231,1741.0333333333333,3770
52232,1741.0666666666668,3770
52233,1741.1,3770
52234,1741.1333333333332,3770
52235,1741.1666666666667,3770
52236,1741.2,3770
52237,1741.2333333333333,3770
52238,1741.2666666666667,3770
52239,1741.3,3770
52240,1741.3333333333333,3770
52241,1741.3666666666668,3770
52242,1741.4,3770
52243,1741.4333333333332,3770
52244,1741.4666666666667,3780
52245,1741.5,3780
52246,1741.5333333333333,3780
52247,1741.5666666666668,3780
52248,1741.6,3780
52249,1741.6333333333332,3780
52250,1741.6666666666667,3780
52251,1741.7,3780
52252,1741.7333333333333,3780
52253,1741.7666666666667,3780
52254,1741.8,3780
52255,1741.8333333333333,3780
52256,1741.8666666666668,3780
52257,1741.9,3780
52258,1741.9333333333332,3780
52259,1741.9666666666667,3780
52260,1742.0,3780
52261,1742.0333333333333,3780
52262,1742.0666666666668,3780
52263,1742.1,3790
52264,1742.1333333333332,3790
52265,1742.1666666666667,3790
52266,1742.2,3790
52267,1742.2333333333333,3790
52268,1742.2666666666667,3790
52269,1742.3,3790
52270,1742.3333333333333,3790
52271,1742.3666666666668,3790
52272,1742.4,3790
52273,1742.4333333333332,3790
52274,1742.4666666666667,3790
52275,1742.5,3790
52276,1742.5333333333333,3790
52277,1742.5666666666668,3790
52278,1742.6,3790
52279,1742.6333333333332,3790
52280,1742.6666666666667,3790
52281,1742.7,3790
52282,1742.7333333333333,3790
52283,1742.7666666666667,3790
52284,1742.8,3790
52285,1742.8333333333333,3800
52286,1742.8666666666668,3800
52287,1742.9,3800
52288,1742.9333333333332,3800
52289,1742.9666666666667,3800
52290,1743.0,3800
52291,1743.0333333333333,3800
52292,1743.0666666666668,3800
52293,1743.1,3800
52294,1743.1333333333332,3800
52295,1743.1666666666667,3800
52296,1743.2,3800
52297,1743.2333333333333,3800
52298,1743.2666666666667,3800
52299,1743.3,3800
52300,1743.3333333333333,3800
52301,1743.3666666666668,3800
52302,1743.4,3800
52303,1743.4333333333332,3800
52304,1743.4666666666667,3800
52305,1743.5,3800
52306,1743.5333333333333,3800
52307,1743.5666666666668,3810
52308,1743.6,3810
52309,1743.6333333333332,3810
52310,1743.6666666666667,3810
52311,1743.7,3810
52312,1743.7333333333333,3810
52313,1743.7666666666667,3810
52314,1743.8,3810
52315,1743.8333333333333,3810
52316,1743.8666666666668,3810
52317,1743.9,3810
52318,1743.9333333333332,3810
52319,1743.9666666666667,3810
52320,1744.0,3810
52321,1744.0333333333333,3810
52322,1744.0666666666668,3810
52323,1744.1,3810
52324,1744.1333333333332,3810
52325,1744.1666666666667,3810
52326,1744.2,3810
52327,1744.2333333333333,3820
52328,1744.2666666666667,3820
52329,1744.3,3820
52330,1744.3333333333333,3820
52331,1744.3666666666668,3820
52332,1744.4,3820
52333,1744.4333333333332,3820
52334,1744.4666666666667,3820
52335,1744.5,3820
52336,1744.5333333333333,3820
52337,1744.5666666666668,3820
52338,1744.6,3820
52339,1744.6333333333332,3820
52340,1744.6666666666667,3820
52341,1744.7,3820
52342,1744.7333333333333,3820
52343,1744.7666666666667,3820
52344,1744.8,3820
52345,1744.8333333333333,3820
52346,1744.8666666666668,3820
52347,1744.9,3820
52348,1744.9333333333332,3820
52349,1744.9666666666667,3830
52350,1745.0,3830
52351,1745.0333333333333,3830
52352,1745.0666666666668,3830
52353,1745.1,3830
52354,1745.1333333333332,3830
52355,1745.1666666666667,3830
52356,1745.2,3830
52357,1745.2333333333333,3830
52358,1745.2666666666667,3830
52359,1745.3,3830
52360,1745.3333333333333,3830
52361,1745.3666666666668,3830
52362,1745.4,3830
52363,1745.4333333333332,3830
52364,1745.4666666666667,3830
52365,1745.5,3830
52366,1745.5333333333333,3830
52367,1745.5666666666668,3830
52368,1745.6,3830
52369,1745.6333333333332,3830
52370,1745.6666666666667,3840
52371,1745.7,3840
52372,1745.7333333333333,3840
52373,1745.7666666666667,3840
52374,1745.8,3840
52375,1745.8333333333333,3840
52376,1745.8666666666668,3840
52377,1745.9,3840
52378,1745.9333333333332,3840
52379,1745.9666666666667,3840
52380,1746.0,3840
52381,1746.0333333333333,3840
52382,1746.0666666666668,3840
52383,1746.1,3840
52384,1746.1333333333332,3840
52385,1746.1666666666667,3840
52386,1746.2,3840
52387,1746.2333333333333,3840
52388,1746.2666666666667,3840
52389,1746.3,3840
52390,1746.3333333333333,3840
52391,1746.3666666666668,3850
52392,1746.4,3850
52393,1746.4333333333332,3850
52394,1746.4666666666667,3850
52395,1746.5,3850
52396,1746.5333333333333,3850
52397,1746.5666666666668,3850
52398,1746.6,3850
52399,1746.6333333333332,3850
52400,1746.6666666666667,3850
52401,1746.7,3850
52402,1746.7333333333333,3850
52403,1746.7666666666667,3850
52404,1746.8,3850
52405,1746.8333333333333,3850
52406,1746.8666666666668,3850
52407,1746.9,3850
52408,1746.9333333333332,3850
52409,1746.9666666666667,3850
52410,1747.0,3850
52411,1747.0333333333333,3850
52412,1747.0666666666668,3860
52413,1747.1,3860
52414,1747.1333333333332,3860
52415,1747.1666666666667,3860
52416,1747.2,3860
52417,1747.2333333333333,3860
52418,1747.2666666666667,3860
52419,1747.3,3860
52420,1747.3333333333333,3860
52421,1747.3666666666668,3860
52422,1747.4,3860
52423,1747.4333333333332,3860
52424,1747.4666666666667,3860
52425,1747.5,3860
52426,1747.5333333333333,3860
52427,1747.5666666666668,3860
52428,1747.6,3860
52429,1747.6333333333332,3860
52430,1747.6666666666667,3860
52431,1747.7,3860
52432,1747.7333333333333,3860
52433,1747.7666666666667,3870
52434,1747.8,3870
52435,1747.8333333333333,3870
52436,1747.8666666666668,3870
52437,1747.9,3870
52438,1747.9333333333332,3870
52439,1747.9666666666667,3870
52440,1748.0,3870
52441,1748.0333333333333,3870
52442,1748.0666666666668,3870
52443,1748.1,3870
52444,1748.1333333333332,3870
52445,1748.1666666666667,3870
52446,1748.2,3870
52447,1748.2333333333333,3870
52448,1748.2666666666667,3870
52449,1748.3,3870
52450,1748.3333333333333,3870
52451,1748.3666666666668,3870
52452,1748.4,3870
52453,1748.4333333333332,3870
52454,1748.4666666666667,3870
52455,1748.5,3880
52456,1748.5333333333333,3880
52457,1748.5666666666668,3880
52458,1748.6,3880
52459,1748.6333333333332,3880
52460,1748.6666666666667,3880
52461,1748.7,3880
52462,1748.7333333333333,3880
52463,1748.7666666666667,3880
52464,1748.8,3880
52465,1748.8333333333333,3880
52466,1748.8666666666668,3880
52467,1748.9,3880
52468,1748.9333333333332,3880
52469,1748.9666666666667,3880
52470,1749.0,3880
52471,1749.0333333333333,3880
52472,1749.0666666666668,3880
52473,1749.1,3880
52474,1749.1333333333332,3880
52475,1749.1666666666667,3890
52476,1749.2,3890
52477,1749.2333333333333,3890
52478,1749.2666666666667,3890
52479,1749.3,3890
52480,1749.3333333333333,3890
52481,1749.3666666666668,3890
52482,1749.4,3890
52483,1749.4333333333332,3890
52484,1749.4666666666667,3890
52485,1749.5,3890
52486,1749.5333333333333,3890
52487,1749.5666666666668,3890
52488,1749.6,3890
52489,1749.6333333333332,3890
52490,1749.6666666666667,3890
52491,1749.7,3890
52492,1749.7333333333333,3890
52493,1749.7666666666667,3890
52494,1749.8,3890
52495,1749.8333333333333,3890
52496,1749.8666666666668,3900
52497,1749.9,3900
52498,1749.9333333333332,3900
52499,1749.9666666666667,3900
52500,1750.0,3900
52501,1750.0333333333333,3900
52502,1750.0666666666668,3900
52503,1750.1,3900
52504,1750.1333333333332,3900
52505,1750.1666666666667,3900
52506,1750.2,3900
52507,1750.2333333333333,3900
52508,1750.2666666666667,3900
52509,1750.3,3900
52510,1750.3333333333333,3900
52511,1750.3666666666668,3900
52512,1750.4,3900
52513,1750.4333333333332,3900
52514,1750.4666666666667,3900
52515,1750.5,3900
52516,1750.5333333333333,3910
52517,1750.5666666666668,3910
52518,1750.6,3910
52519,1750.6333333333332,3910
52520,1750.6666666666667,3910
52521,1750.7,3910
52522,1750.7333333333333,3910
52523,1750.7666666666667,3910
52524,1750.8,3910
52525,1750.8333333333333,3910
52526,1750.8666666666668,3910
52527,1750.9,3910
52528,1750.9333333333332,3910
52529,1750.9666666666667,3910
52530,1751.0,3910
52531,1751.0333333333333,3910
52532,1751.0666666666668,3910
52533,1751.1,3910
52534,1751.1333333333332,3910
52535,1751.1666666666667,3910
52536,1751.2,3910
52537,1751.2333333333333,3920
52538,1751.2666666666667,3920
52539,1751.3,3920
52540,1751.3333333333333,3920
52541,1751.3666666666668,3920
52542,1751.4,3920
52543,1751.4333333333332,3920
52544,1751.4666666666667,3920
52545,1751.5,3920
52546,1751.5333333333333,3920
52547,1751.5666666666668,3920
52548,1751.6,3920
52549,1751.6333333333332,3920
52550,1751.6666666666667,3920
52551,1751.7,3920
52552,1751.7333333333333,3920
52553,1751.7666666666667,3920
52554,1751.8,3920
52555,1751.8333333333333,3920
52556,1751.8666666666668,3920
52557,1751.9,3920
52558,1751.9333333333332,3920
52559,1751.9666666666667,3930
52560,1752.0,3930
52561,1752.0333333333333,3930
52562,1752.0666666666668,3930
52563,1752.1,3930
52564,1752.1333333333332,3930
52565,1752.1666666666667,3930
52566,1752.2,3930
52567,1752.2333333333333,3930
52568,1752.2666666666667,3930
52569,1752.3,3930
52570,1752.3333333333333,3930
52571,1752.3666666666668,3930
52572,1752.4,3930
52573,1752.4333333333332,3930
52574,1752.4666666666667,3930
52575,1752.5,3930
52576,1752.5333333333333,3930
52577,1752.5666666666668,3930
52578,1752.6,3930
52579,1752.6333333333332,3930
52580,1752.6666666666667,3930
52581,1752.7,3940
52582,1752.7333333333333,3940
52583,1752.7666666666667,3940
52584,1752.8,3940
52585,1752.8333333333333,3940
52586,1752.8666666666668,3940
52587,1752.9,3940
52588,1752.9333333333332,3940
52589,1752.9666666666667,3940
52590,1753.0,3940
52591,1753.0333333333333,3940
52592,1753.0666666666668,3940
52593,1753.1,3940
52594,1753.1333333333332,3940
52595,1753.1666666666667,3940
52596,1753.2,3940
52597,1753.2333333333333,3940
52598,1753.2666666666667,3940
52599,1753.3,3940
52600,1753.3333333333333,3940
52601,1753.3666666666668,3950
52602,1753.4,3950
52603,1753.4333333333332,3950
52604,1753.4666666666667,3950
52605,1753.5,3950
52606,1753.5333333333333,3950
52607,1753.5666666666668,3950
52608,1753.6,3950
52609,1753.6333333333332,3950
52610,1753.6666666666667,3950
52611,1753.7,3950
52612,1753.7333333333333,3950
52613,1753.7666666666667,3950
52614,1753.8,3950
52615,1753.8333333333333,3950
52616,1753.8666666666668,3950
52617,1753.9,3950
52618,1753.9333333333332,3950
52619,1753.9666666666667,3950
52620,1754.0,3950
52621,1754.0333333333333,3950
52622,1754.0666666666668,3960
52623,1754.1,3960
52624,1754.1333333333332,3960
52625,1754.1666666666667,3960
52626,1754.2,3960
52627,1754.2333333333333,3960
52628,1754.2666666666667,3960
52629,1754.3,3960
52630,1754.3333333333333,3960
52631,1754.3666666666668,3960
52632,1754.4,3960
52633,1754.4333333333332,3960
52634,1754.4666666666667,3960
52635,1754.5,3960
52636,1754.5333333333333,3960
52637,1754.5666666666668,3960
52638,1754.6,3960
52639,1754.6333333333332,3960
52640,1754.6666666666667,3960
52641,1754.7,3960
52642,1754.7333333333333,3960
52643,1754.7666666666667,3970
52644,1754.8,3970
52645,1754.8333333333333,3970
52646,1754.8666666666668,3970
52647,1754.9,3970
52648,1754.9333333333332,3970
52649,1754.9666666666667,3970
52650,1755.0,3970
52651,1755.0333333333333,3970
52652,1755.0666666666668,3970
52653,1755.1,3970
52654,1755.1333333333332,3970
52655,1755.1666666666667,3970
52656,1755.2,3970
52657,1755.2333333333333,3970
52658,1755.2666666666667,3970
52659,1755.3,3970
52660,1755.3333333333333,3970
52661,1755.3666666666668,3970
52662,1755.4,3970
52663,1755.4333333333332,3980
52664,1755.4666666666667,3980
52665,1755.5,3980
52666,1755.5333333333333,3980
52667,1755.5666666666668,3980
52668,1755.6,3980
52669,1755.6333333333332,3980
52670,1755.6666666666667,3980
52671,1755.7,3980
52672,1755.7333333333333,3980
52673,1755.7666666666667,3980
52674,1755.8,3980
52675,1755.8333333333333,3980
52676,1755.8666666666668,3980
52677,1755.9,3980
52678,1755.9333333333332,3980
52679,1755.9666666666667,3980
52680,1756.0,3980
52681,1756.0333333333333,3980
52682,1756.0666666666668,3980
52683,1756.1,3980
52684,1756.1333333333332,3980
52685,1756.1666666666667,3990
52686,1756.2,3990
52687,1756.2333333333333,3990
52688,1756.2666666666667,3990
52689,1756.3,3990
52690,1756.3333333333333,3990
52691,1756.3666666666668,3990
52692,1756.4,3990
52693,1756.4333333333332,3990
52694,1756.4666666666667,3990
52695,1756.5,3990
52696,1756.5333333333333,3990
52697,1756.5666666666668,3990
52698,1756.6,3990
52699,1756.6333333333332,3990
52700,1756.6666666666667,3990
52701,1756.7,3990
52702,1756.7333333333333,3990
52703,1756.7666666666667,3990
52704,1756.8,3990
52705,1756.8333333333333,4000
52706,1756.8666666666668,4000
52707,1756.9,4000
52708,1756.9333333333332,4000
52709,1756.9666666666667,4000
52710,1757.0,4000
52711,1757.0333333333333,4000
52712,1757.0666666666668,4000
52713,1757.1,4000
52714,1757.1333333333332,4000
52715,1757.1666666666667,4000
52716,1757.2,4000
52717,1757.2333333333333,4000
52718,1757.2666666666667,4000
52719,1757.3,4000
52720,1757.3333333333333,4000
52721,1757.3666666666668,4000
52722,1757.4,4000
52723,1757.4333333333332,4000
52724,1757.4666666666667,4000
52725,1757.5,4000
52726,1757.5333333333333,4010
52727,1757.5666666666668,4010
52728,1757.6,4010
52729,1757.6333333333332,4010
52730,1757.6666666666667,4010
52731,1757.7,4010
52732,1757.7333333333333,4010
52733,1757.7666666666667,4010
52734,1757.8,4010
52735,1757.8333333333333,4010
52736,1757.8666666666668,4010
52737,1757.9,4010
52738,1757.9333333333332,4010
52739,1757.9666666666667,4010
52740,1758.0,4010
52741,1758.0333333333333,4010
52742,1758.0666666666668,4010
52743,1758.1,4010
52744,1758.1333333333332,4010
52745,1758.1666666666667,4010
52746,1758.2,4010
52747,1758.2333333333333,4020
52748,1758.2666666666667,4020
52749,1758.3,4020
52750,1758.3333333333333,4020
52751,1758.3666666666668,4020
52752,1758.4,4020
52753,1758.4333333333332,4020
52754,1758.4666666666667,4020
52755,1758.5,4020
52756,1758.5333333333333,4020
52757,1758.5666666666668,4020
52758,1758.6,4020
52759,1758.6333333333332,4020
52760,1758.6666666666667,4020
52761,1758.7,4020
52762,1758.7333333333333,4020
52763,1758.7666666666667,4020
52764,1758.8,4020
52765,1758.8333333333333,4020
52766,1758.8666666666668,4020
52767,1758.9,4020
52768,1758.9333333333332,4020
52769,1758.9666666666667,4020
52770,1759.0,4030
52771,1759.0333333333333,4030
52772,1759.0666666666668,4030
52773,1759.1,4030
52774,1759.1333333333332,4030
52775,1759.1666666666667,4030
52776,1759.2,4030
52777,1759.2333333333333,4030
52778,1759.2666666666667,4030
52779,1759.3,4030
52780,1759.3333333333333,4030
52781,1759.3666666666668,4030
52782,1759.4,4030
52783,1759.4333333333332,4030
52784,1759.4666666666667,4030
52785,1759.5,4030
52786,1759.5333333333333,4030
52787,1759.5666666666668,4030
52788,1759.6,4030
52789,1759.6333333333332,4030
52790,1759.6666666666667,4030
52791,1759.7,4030
52792,1759.7333333333333,4030
52793,1759.7666666666667,4030
52794,1759.8,4030
52795,1759.8333333333333,4040
52796,1759.8666666666668,4040
52797,1759.9,4040
52798,1759.9333333333332,4040
52799,1759.9666666666667,4040
52800,1760.0,4040
52801,1760.0333333333333,4040
52802,1760.0666666666668,4040
52803,1760.1,4040
52804,1760.1333333333332,4040
52805,1760.1666666666667,4040
52806,1760.2,4040
52807,1760.2333333333333,4040
52808,1760.2666666666667,4040
52809,1760.3,4040
52810,1760.3333333333333,4040
52811,1760.3666666666668,4040
52812,1760.4,4040
52813,1760.4333333333332,4050
52814,1760.4666666666667,4050
52815,1760.5,4050
52816,1760.5333333333333,4050
52817,1760.5666666666668,4050
52818,1760.6,4050
52819,1760.6333333333332,4050
52820,1760.6666666666667,4050
52821,1760.7,4050
52822,1760.7333333333333,4050
52823,1760.7666666666667,4050
52824,1760.8,4050
52825,1760.8333333333333,4050
52826,1760.8666666666668,4050
52827,1760.9,4050
52828,1760.9333333333332,4050
52829,1760.9666666666667,4050
52830,1761.0,4050
52831,1761.0333333333333,4050
52832,1761.0666666666668,4050
52833,1761.1,4060
52834,1761.1333333333332,4060
52835,1761.1666666666667,4060
52836,1761.2,4060
52837,1761.2333333333333,4060
52838,1761.2666666666667,4060
52839,1761.3,4060
52840,1761.3333333333333,4060
52841,1761.3666666666668,4060
52842,1761.4,4060
52843,1761.4333333333332,4060
52844,1761.4666666666667,4060
52845,1761.5,4060
52846,1761.5333333333333,4060
52847,1761.5666666666668,4060
52848,1761.6,4060
52849,1761.6333333333332,4060
52850,1761.6666666666667,4060
52851,1761.7,4060
52852,1761.7333333333333,4060
52853,1761.7666666666667,4070
52854,1761.8,4070
52855,1761.8333333333333,4070
52856,1761.8666666666668,4070
52857,1761.9,4070
52858,1761.9333333333332,4070
52859,1761.9666666666667,4070
52860,1762.0,4070
52861,1762.0333333333333,4070
52862,1762.0666666666668,4070
52863,1762.1,4070
52864,1762.1333333333332,4070
52865,1762.1666666666667,4070
52866,1762.2,4070
52867,1762.2333333333333,4070
52868,1762.2666666666667,4070
52869,1762.3,4070
52870,1762.3333333333333,4070
52871,1762.3666666666668,4070
52872,1762.4,4070
52873,1762.4333333333332,4070
52874,1762.4666666666667,4080
52875,1762.5,4080
52876,1762.5333333333333,4080
52877,1762.5666666666668,4080
52878,1762.6,4080
52879,1762.6333333333332,4080
52880,1762.6666666666667,4080
52881,1762.7,4080
52882,1762.7333333333333,4080
52883,1762.7666666666667,4080
52884,1762.8,4080
52885,1762.8333333333333,4080
52886,1762.8666666666668,4080
52887,1762.9,4080
52888,1762.9333333333332,4080
52889,1762.9666666666667,4080
52890,1763.0,4080
52891,1763.0333333333333,4080
52892,1763.0666666666668,4080
52893,1763.1,4080
52894,1763.1333333333332,4080
52895,1763.1666666666667,4090
52896,1763.2,4090
52897,1763.2333333333333,4090
52898,1763.2666666666667,4090
52899,1763.3,4090
52900,1763.3333333333333,4090
52901,1763.3666666666668,4090
52902,1763.4,4090
52903,1763.4333333333332,4090
52904,1763.4666666666667,4090
52905,1763.5,4090
52906,1763.5333333333333,4090
52907,1763.5666666666668,4090
52908,1763.6,4090
52909,1763.6333333333332,4090
52910,1763.6666666666667,4090
52911,1763.7,4090
52912,1763.7333333333333,4090
52913,1763.7666666666667,4090
52914,1763.8,4090
52915,1763.8333333333333,4090
52916,1763.8666666666668,4100
52917,1763.9,4100
52918,1763.9333333333332,4100
52919,1763.9666666666667,4100
52920,1764.0,4100
52921,1764.0333333333333,4100
52922,1764.0666666666668,4100
52923,1764.1,4100
52924,1764.1333333333332,4100
52925,1764.1666666666667,4100
52926,1764.2,4100
52927,1764.2333333333333,4100
52928,1764.2666666666667,4100
52929,1764.3,4100
52930,1764.3333333333333,4100
52931,1764.3666666666668,4100
52932,1764.4,4100
52933,1764.4333333333332,4100
52934,1764.4666666666667,4100
52935,1764.5,4100
52936,1764.5333333333333,4100
52937,1764.5666666666668,4110
52938,1764.6,4110
52939,1764.6333333333332,4110
52940,1764.6666666666667,4110
52941,1764.7,4110
52942,1764.7333333333333,4110
52943,1764.7666666666667,4110
52944,1764.8,4110
52945,1764.8333333333333,4110
52946,1764.8666666666668,4110
52947,1764.9,4110
52948,1764.9333333333332,4110
52949,1764.9666666666667,4110
52950,1765.0,4110
52951,1765.0333333333333,4110
52952,1765.0666666666668,4110
52953,1765.1,4110
52954,1765.1333333333332,4110
52955,1765.1666666666667,4110
52956,1765.2,4110
52957,1765.2333333333333,4110
52958,1765.2666666666667,4120
52959,1765.3,4120
52960,1765.3333333333333,4120
52961,1765.3666666666668,4120
52962,1765.4,4120
52963,1765.4333333333332,4120
52964,1765.4666666666667,4120
52965,1765.5,4120
52966,1765.5333333333333,4120
52967,1765.5666666666668,4120
52968,1765.6,4120
52969,1765.6333333333332,4120
52970,1765.6666666666667,4120
52971,1765.7,4120
52972,1765.7333333333333,4120
52973,1765.7666666666667,4120
52974,1765.8,4120
52975,1765.8333333333333,4120
52976,1765.8666666666668,4120
52977,1765.9,4120
52978,1765.9333333333332,4120
52979,1765.9666666666667,4130
52980,1766.0,4130
52981,1766.0333333333333,4130
52982,1766.0666666666668,4130
52983,1766.1,4130
52984,1766.1333333333332,4130
52985,1766.1666666666667,4130
52986,1766.2,4130
52987,1766.2333333333333,4130
52988,1766.2666666666667,4130
52989,1766.3,4130
52990,1766.3333333333333,4130
52991,1766.3666666666668,4130
52992,1766.4,4130
52993,1766.4333333333332,4130
52994,1766.4666666666667,4130
52995,1766.5,4130
52996,1766.5333333333333,4130
52997,1766.5666666666668,4130
52998,1766.6,4130
52999,1766.6333333333332,4130
53000,1766.6666666666667,4140
53001,1766.7,4140
53002,1766.7333333333333,4140
53003,1766.7666666666667,4140
53004,1766.8,4140
53005,1766.8333333333333,4140
53006,1766.8666666666668,4140
53007,1766.9,4140
53008,1766.9333333333332,4140
53009,1766.9666666666667,4140
53010,1767.0,4140
