n,t,v
41795,1393.1666666666667,105
41796,1393.2,105
41797,1393.2333333333333,106
41798,1393.2666666666667,106
41799,1393.3,106
41800,1393.3333333333333,107
41801,1393.3666666666668,107
41802,1393.4,107
41803,1393.4333333333332,107
41804,1393.4666666666667,108
41805,1393.5,108
41806,1393.5333333333333,109
41807,1393.5666666666668,109
41808,1393.6,110
41809,1393.6333333333332,110
41810,1393.6666666666667,110
41811,1393.7,111
41812,1393.7333333333333,111
41813,1393.7666666666667,112
41814,1393.8,112
41815,1393.8333333333333,112
41816,1393.8666666666668,113
41817,1393.9,113
41818,1393.9333333333332,113
41819,1393.9666666666667,114
41820,1394.0,114
41821,1394.0333333333333,114
41822,1394.0666666666668,115
41823,1394.1,115
41824,1394.1333333333332,116
41825,1394.1666666666667,116
41826,1394.2,116
41827,1394.2333333333333,117
41828,1394.2666666666667,117
41829,1394.3,118
41830,1394.3333333333333,118
41831,1394.3666666666668,119
41832,1394.4,119
41833,1394.4333333333332,119
41834,1394.4666666666667,120
41835,1394.5,120
41836,1394.5333333333333,121
41837,1394.5666666666668,121
41838,1394.6,121
41839,1394.6333333333332,122
41840,1394.6666666666667,122
41841,1394.7,123
41842,1394.7333333333333,123
41843,1394.7666666666667,124
41844,1394.8,124
41845,1394.8333333333333,125
41846,1394.8666666666668,125
41847,1394.9,125
41848,1394.9333333333332,126
41849,1394.9666666666667,126
41850,1395.0,127
41851,1395.0333333333333,127
41852,1395.0666666666668,128
41853,1395.1,128
41854,1395.1333333333332,129
41855,1395.1666666666667,129
41856,1395.2,129
41857,1395.2333333333333,130
41858,1395.2666666666667,130
41859,1395.3,131
41860,1395.3333333333333,131
41861,1395.3666666666668,131
41862,1395.4,132
41863,1395.4333333333332,132
41864,1395.4666666666667,132
41865,1395.5,133
41866,1395.5333333333333,133
41867,1395.5666666666668,134
41868,1395.6,134
41869,1395.6333333333332,135
41870,1395.6666666666667,135
41871,1395.7,135
41872,1395.7333333333333,136
41873,1395.7666666666667,136
41874,1395.8,136
41875,1395.8333333333333,137
41876,1395.8666666666668,137
41877,1395.9,138
41878,1395.9333333333332,138
41879,1395.9666666666667,139
41880,1396.0,139
41881,1396.0333333333333,139
41882,1396.0666666666668,140
41883,1396.1,140
41884,1396.1333333333332,140
41885,1396.1666666666667,141
41886,1396.2,141
41887,1396.2333333333333,142
41888,1396.2666666666667,142
41889,1396.3,142
41890,1396.3333333333333,143
41891,1396.3666666666668,143
41892,1396.4,143
41893,1396.4333333333332,143
41894,1396.4666666666667,144
41895,1396.5,145
41896,1396.5333333333333,145
41897,1396.5666666666668,146
41898,1396.6,146
41899,1396.6333333333332,147
41900,1396.6666666666667,147
41901,1396.7,148
41902,1396.7333333333333,148
41903,1396.7666666666667,149
41904,1396.8,149
41905,1396.8333333333333,150
41906,1396.8666666666668,150
41907,1396.9,151
41908,1396.9333333333332,151
41909,1396.9666666666667,152
41910,1397.0,152
41911,1397.0333333333333,153
41912,1397.0666666666668,154
41913,1397.1,154
41914,1397.1333333333332,154
41915,1397.1666666666667,155
41916,1397.2,155
41917,1397.2333333333333,156
41918,1397.2666666666667,156
41919,1397.3,156
41920,1397.3333333333333,157
41921,1397.3666666666668,157
41922,1397.4,158
41923,1397.4333333333332,159
41924,1397.4666666666667,159
41925,1397.5,159
41926,1397.5333333333333,160
41927,1397.5666666666668,160
41928,1397.6,161
41929,1397.6333333333332,161
41930,1397.6666666666667,162
41931,1397.7,162
41932,1397.7333333333333,163
41933,1397.7666666666667,163
41934,1397.8,163
41935,1397.8333333333333,164
41936,1397.8666666666668,164
41937,1397.9,165
41938,1397.9333333333332,165
41939,1397.9666666666667,166
41940,1398.0,166
41941,1398.0333333333333,167
41942,1398.0666666666668,167
41943,1398.1,168
41944,1398.1333333333332,168
41945,1398.1666666666667,168
41946,1398.2,169
41947,1398.2333333333333,169
41948,1398.2666666666667,170
41949,1398.3,170
41950,1398.3333333333333,171
41951,1398.3666666666668,171
41952,1398.4,172
41953,1398.4333333333332,172
41954,1398.4666666666667,172
41955,1398.5,173
41956,1398.5333333333333,173
41957,1398.5666666666668,174
41958,1398.6,174
41959,1398.6333333333332,175
41960,1398.6666666666667,175
41961,1398.7,176
41962,1398.7333333333333,176
41963,1398.7666666666667,176
41964,1398.8,177
41965,1398.8333333333333,177
41966,1398.8666666666668,178
41967,1398.9,178
41968,1398.9333333333332,179
41969,1398.9666666666667,179
41970,1399.0,180
41971,1399.0333333333333,180
41972,1399.0666666666668,181
41973,1399.1,181
41974,1399.1333333333332,181
41975,1399.1666666666667,182
41976,1399.2,183
41977,1399.2333333333333,183
41978,1399.2666666666667,184
41979,1399.3,184
41980,1399.3333333333333,185
41981,1399.3666666666668,185
41982,1399.4,186
41983,1399.4333333333332,186
41984,1399.4666666666667,187
41985,1399.5,187
41986,1399.5333333333333,188
41987,1399.5666666666668,188
41988,1399.6,188
41989,1399.6333333333332,189
41990,1399.6666666666667,189
41991,1399.7,189
41992,1399.7333333333333,190
41993,1399.7666666666667,190
41994,1399.8,191
41995,1399.8333333333333,191
41996,1399.8666666666668,192
41997,1399.9,192
41998,1399.9333333333332,193
41999,1399.9666666666667,193
42000,1400.0,193
42001,1400.0333333333333,194
42002,1400.0666666666668,195
42003,1400.1,195
42004,1400.1333333333332,196
42005,1400.1666666666667,196
42006,1400.2,197
42007,1400.2333333333333,197
42008,1400.2666666666667,198
42009,1400.3,198
42010,1400.3333333333333,198
42011,1400.3666666666668,199
42012,1400.4,200
42013,1400.4333333333332,200
42014,1400.4666666666667,200
42015,1400.5,201
42016,1400.5333333333333,201
42017,1400.5666666666668,202
42018,1400.6,202
42019,1400.6333333333332,202
42020,1400.6666666666667,203
42021,1400.7,203
42022,1400.7333333333333,204
42023,1400.7666666666667,204
42024,1400.8,205
42025,1400.8333333333333,205
42026,1400.8666666666668,205
42027,1400.9,206
42028,1400.9333333333332,206
42029,1400.9666666666667,207
42030,1401.0,207
42031,1401.0333333333333,208
42032,1401.0666666666668,208
42033,1401.1,208
42034,1401.1333333333332,209
42035,1401.1666666666667,209
42036,1401.2,209
42037,1401.2333333333333,210
42038,1401.2666666666667,210
42039,1401.3,211
42040,1401.3333333333333,211
42041,1401.3666666666668,212
42042,1401.4,212
42043,1401.4333333333332,213
42044,1401.4666666666667,213
42045,1401.5,214
42046,1401.5333333333333,214
42047,1401.5666666666668,215
42048,1401.6,215
42049,1401.6333333333332,216
42050,1401.6666666666667,216
42051,1401.7,217
42052,1401.7333333333333,217
42053,1401.7666666666667,218
42054,1401.8,218
42055,1401.8333333333333,219
42056,1401.8666666666668,219
42057,1401.9,220
42058,1401.9333333333332,220
42059,1401.9666666666667,221
42060,1402.0,221
42061,1402.0333333333333,222
42062,1402.0666666666668,222
42063,1402.1,222
42064,1402.1333333333332,223
42065,1402.1666666666667,224
42066,1402.2,224
42067,1402.2333333333333,225
42068,1402.2666666666667,225
42069,1402.3,226
42070,1402.3333333333333,226
42071,1402.3666666666668,227
42072,1402.4,227
42073,1402.4333333333332,228
42074,1402.4666666666667,228
42075,1402.5,229
42076,1402.5333333333333,229
42077,1402.5666666666668,230
42078,1402.6,230
42079,1402.6333333333332,230
42080,1402.6666666666667,231
42081,1402.7,231
42082,1402.7333333333333,232
42083,1402.7666666666667,232
42084,1402.8,233
42085,1402.8333333333333,233
42086,1402.8666666666668,234
42087,1402.9,234
42088,1402.9333333333332,234
42089,1402.9666666666667,235
42090,1403.0,235
42091,1403.0333333333333,235
42092,1403.0666666666668,236
42093,1403.1,237
42094,1403.1333333333332,237
42095,1403.1666666666667,237
42096,1403.2,238
42097,1403.2333333333333,238
42098,1403.2666666666667,239
42099,1403.3,239
42100,1403.3333333333333,240
42101,1403.3666666666668,240
42102,1403.4,241
42103,1403.4333333333332,241
42104,1403.4666666666667,242
42105,1403.5,242
42106,1403.5333333333333,242
42107,1403.5666666666668,243
42108,1403.6,243
42109,1403.6333333333332,244
42110,1403.6666666666667,244
42111,1403.7,245
42112,1403.7333333333333,246
42113,1403.7666666666667,246
42114,1403.8,247
42115,1403.8333333333333,247
42116,1403.8666666666668,248
42117,1403.9,248
42118,1403.9333333333332,249
42119,1403.9666666666667,250
42120,1404.0,250
42121,1404.0333333333333,251
42122,1404.0666666666668,251
42123,1404.1,252
42124,1404.1333333333332,252
42125,1404.1666666666667,252
42126,1404.2,253
42127,1404.2333333333333,253
42128,1404.2666666666667,254
42129,1404.3,254
42130,1404.3333333333333,254
42131,1404.3666666666668,255
42132,1404.4,255
42133,1404.4333333333332,255
42134,1404.4666666666667,256
42135,1404.5,256
42136,1404.5333333333333,256
42137,1404.5666666666668,257
42138,1404.6,257
42139,1404.6333333333332,258
42140,1404.6666666666667,258
42141,1404.7,259
42142,1404.7333333333333,259
42143,1404.7666666666667,260
42144,1404.8,260
42145,1404.8333333333333,261
42146,1404.8666666666668,261
42147,1404.9,262
42148,1404.9333333333332,262
42149,1404.9666666666667,263
42150,1405.0,264
42151,1405.0333333333333,264
42152,1405.0666666666668,265
42153,1405.1,265
42154,1405.1333333333332,266
42155,1405.1666666666667,266
42156,1405.2,267
42157,1405.2333333333333,267
42158,1405.2666666666667,268
42159,1405.3,269
42160,1405.3333333333333,269
42161,1405.3666666666668,270
42162,1405.4,270
42163,1405.4333333333332,270
42164,1405.4666666666667,271
42165,1405.5,272
42166,1405.5333333333333,272
42167,1405.5666666666668,273
42168,1405.6,273
42169,1405.6333333333332,274
42170,1405.6666666666667,274
42171,1405.7,275
42172,1405.7333333333333,275
42173,1405.7666666666667,276
42174,1405.8,277
42175,1405.8333333333333,277
42176,1405.8666666666668,278
42177,1405.9,278
42178,1405.9333333333332,279
42179,1405.9666666666667,279
42180,1406.0,280
42181,1406.0333333333333,280
42182,1406.0666666666668,281
42183,1406.1,282
42184,1406.1333333333332,282
42185,1406.1666666666667,283
42186,1406.2,283
42187,1406.2333333333333,284
42188,1406.2666666666667,284
42189,1406.3,285
42190,1406.3333333333333,285
42191,1406.3666666666668,286
42192,1406.4,287
42193,1406.4333333333332,287
42194,1406.4666666666667,287
42195,1406.5,288
42196,1406.5333333333333,288
42197,1406.5666666666668,289
42198,1406.6,289
42199,1406.6333333333332,289
42200,1406.6666666666667,290
42201,1406.7,291
42202,1406.7333333333333,291
42203,1406.7666666666667,292
42204,1406.8,292
42205,1406.8333333333333,293
42206,1406.8666666666668,293
42207,1406.9,294
42208,1406.9333333333332,294
42209,1406.9666666666667,295
42210,1407.0,295
42211,1407.0333333333333,296
42212,1407.0666666666668,297
42213,1407.1,297
42214,1407.1333333333332,298
42215,1407.1666666666667,298
42216,1407.2,299
42217,1407.2333333333333,299
42218,1407.2666666666667,300
42219,1407.3,300
42220,1407.3333333333333,301
42221,1407.3666666666668,301
42222,1407.4,302
42223,1407.4333333333332,302
42224,1407.4666666666667,302
42225,1407.5,303
42226,1407.5333333333333,303
42227,1407.5666666666668,304
42228,1407.6,305
42229,1407.6333333333332,305
42230,1407.6666666666667,306
42231,1407.7,306
42232,1407.7333333333333,307
42233,1407.7666666666667,308
42234,1407.8,308
42235,1407.8333333333333,309
42236,1407.8666666666668,309
42237,1407.9,310
42238,1407.9333333333332,311
42239,1407.9666666666667,311
42240,1408.0,312
42241,1408.0333333333333,312
42242,1408.0666666666668,313
42243,1408.1,313
42244,1408.1333333333332,313
42245,1408.1666666666667,314
42246,1408.2,315
42247,1408.2333333333333,316
42248,1408.2666666666667,316
42249,1408.3,317
42250,1408.3333333333333,317
42251,1408.3666666666668,318
42252,1408.4,318
42253,1408.4333333333332,319
42254,1408.4666666666667,320
42255,1408.5,320
42256,1408.5333333333333,321
42257,1408.5666666666668,321
42258,1408.6,322
42259,1408.6333333333332,322
42260,1408.6666666666667,322
42261,1408.7,323
42262,1408.7333333333333,323
42263,1408.7666666666667,324
42264,1408.8,325
42265,1408.8333333333333,325
42266,1408.8666666666668,326
42267,1408.9,326
42268,1408.9333333333332,327
42269,1408.9666666666667,327
42270,1409.0,328
42271,1409.0333333333333,328
42272,1409.0666666666668,329
42273,1409.1,330
42274,1409.1333333333332,330
42275,1409.1666666666667,331
42276,1409.2,331
42277,1409.2333333333333,332
42278,1409.2666666666667,332
42279,1409.3,333
42280,1409.3333333333333,334
42281,1409.3666666666668,334
42282,1409.4,335
42283,1409.4333333333332,336
42284,1409.4666666666667,336
42285,1409.5,337
42286,1409.5333333333333,337
42287,1409.5666666666668,338
42288,1409.6,338
42289,1409.6333333333332,339
42290,1409.6666666666667,339
42291,1409.7,340
42292,1409.7333333333333,340
42293,1409.7666666666667,341
42294,1409.8,341
42295,1409.8333333333333,342
42296,1409.8666666666668,342
42297,1409.9,342
42298,1409.9333333333332,343
42299,1409.9666666666667,344
42300,1410.0,344
42301,1410.0333333333333,345
42302,1410.0666666666668,345
42303,1410.1,346
42304,1410.1333333333332,347
42305,1410.1666666666667,347
42306,1410.2,348
42307,1410.2333333333333,348
42308,1410.2666666666667,349
42309,1410.3,350
42310,1410.3333333333333,350
42311,1410.3666666666668,351
42312,1410.4,351
42313,1410.4333333333332,352
42314,1410.4666666666667,352
42315,1410.5,353
42316,1410.5333333333333,353
42317,1410.5666666666668,354
42318,1410.6,354
42319,1410.6333333333332,355
42320,1410.6666666666667,355
42321,1410.7,356
42322,1410.7333333333333,356
42323,1410.7666666666667,357
42324,1410.8,357
42325,1410.8333333333333,358
42326,1410.8666666666668,359
42327,1410.9,359
42328,1410.9333333333332,360
42329,1410.9666666666667,360
42330,1411.0,361
42331,1411.0333333333333,361
42332,1411.0666666666668,362
42333,1411.1,362
42334,1411.1333333333332,362
42335,1411.1666666666667,363
42336,1411.2,364
42337,1411.2333333333333,364
42338,1411.2666666666667,365
42339,1411.3,365
42340,1411.3333333333333,366
42341,1411.3666666666668,367
42342,1411.4,367
42343,1411.4333333333332,368
42344,1411.4666666666667,368
42345,1411.5,369
42346,1411.5333333333333,370
42347,1411.5666666666668,370
42348,1411.6,371
42349,1411.6333333333332,371
42350,1411.6666666666667,372
42351,1411.7,372
42352,1411.7333333333333,373
42353,1411.7666666666667,374
42354,1411.8,374
42355,1411.8333333333333,375
42356,1411.8666666666668,376
42357,1411.9,376
42358,1411.9333333333332,377
42359,1411.9666666666667,377
42360,1412.0,378
42361,1412.0333333333333,379
42362,1412.0666666666668,379
42363,1412.1,380
42364,1412.1333333333332,381
42365,1412.1666666666667,381
42366,1412.2,382
42367,1412.2333333333333,383
42368,1412.2666666666667,383
42369,1412.3,384
42370,1412.3333333333333,384
42371,1412.3666666666668,385
42372,1412.4,386
42373,1412.4333333333332,386
42374,1412.4666666666667,386
42375,1412.5,387
42376,1412.5333333333333,387
42377,1412.5666666666668,388
42378,1412.6,388
42379,1412.6333333333332,388
42380,1412.6666666666667,389
42381,1412.7,390
42382,1412.7333333333333,390
42383,1412.7666666666667,391
42384,1412.8,391
42385,1412.8333333333333,392
42386,1412.8666666666668,392
42387,1412.9,393
42388,1412.9333333333332,393
42389,1412.9666666666667,394
42390,1413.0,395
42391,1413.0333333333333,395
42392,1413.0666666666668,396
42393,1413.1,397
42394,1413.1333333333332,397
42395,1413.1666666666667,398
42396,1413.2,399
42397,1413.2333333333333,399
42398,1413.2666666666667,400
42399,1413.3,401
42400,1413.3333333333333,401
42401,1413.3666666666668,402
42402,1413.4,402
42403,1413.4333333333332,403
42404,1413.4666666666667,403
42405,1413.5,404
42406,1413.5333333333333,404
42407,1413.5666666666668,405
42408,1413.6,406
42409,1413.6333333333332,406
42410,1413.6666666666667,407
42411,1413.7,408
42412,1413.7333333333333,408
42413,1413.7666666666667,409
42414,1413.8,409
42415,1413.8333333333333,410
42416,1413.8666666666668,411
42417,1413.9,411
42418,1413.9333333333332,412
42419,1413.9666666666667,413
42420,1414.0,413
42421,1414.0333333333333,414
42422,1414.0666666666668,415
42423,1414.1,415
42424,1414.1333333333332,416
42425,1414.1666666666667,417
42426,1414.2,417
42427,1414.2333333333333,418
42428,1414.2666666666667,419
42429,1414.3,419
42430,1414.3333333333333,420
42431,1414.3666666666668,420
42432,1414.4,421
42433,1414.4333333333332,422
42434,1414.4666666666667,422
42435,1414.5,423
42436,1414.5333333333333,424
42437,1414.5666666666668,424
42438,1414.6,425
42439,1414.6333333333332,425
42440,1414.6666666666667,426
42441,1414.7,426
42442,1414.7333333333333,427
42443,1414.7666666666667,428
42444,1414.8,428
42445,1414.8333333333333,429
42446,1414.8666666666668,429
42447,1414.9,430
42448,1414.9333333333332,431
42449,1414.9666666666667,431
42450,1415.0,432
42451,1415.0333333333333,432
42452,1415.0666666666668,433
42453,1415.1,434
42454,1415.1333333333332,435
42455,1415.1666666666667,435
42456,1415.2,436
42457,1415.2333333333333,436
42458,1415.2666666666667,437
42459,1415.3,438
42460,1415.3333333333333,438
42461,1415.3666666666668,439
42462,1415.4,440
42463,1415.4333333333332,440
42464,1415.4666666666667,441
42465,1415.5,441
42466,1415.5333333333333,442
42467,1415.5666666666668,442
42468,1415.6,443
42469,1415.6333333333332,443
42470,1415.6666666666667,444
42471,1415.7,445
42472,1415.7333333333333,445
42473,1415.7666666666667,446
42474,1415.8,446
42475,1415.8333333333333,447
42476,1415.8666666666668,447
42477,1415.9,448
42478,1415.9333333333332,448
42479,1415.9666666666667,449
42480,1416.0,450
42481,1416.0333333333333,451
42482,1416.0666666666668,451
42483,1416.1,452
42484,1416.1333333333332,453
42485,1416.1666666666667,453
42486,1416.2,454
42487,1416.2333333333333,454
42488,1416.2666666666667,455
42489,1416.3,456
42490,1416.3333333333333,456
42491,1416.3666666666668,457
42492,1416.4,457
42493,1416.4333333333332,458
42494,1416.4666666666667,459
42495,1416.5,459
42496,1416.5333333333333,460
42497,1416.5666666666668,461
42498,1416.6,461
42499,1416.6333333333332,462
42500,1416.6666666666667,462
42501,1416.7,463
42502,1416.7333333333333,463
42503,1416.7666666666667,464
42504,1416.8,464
42505,1416.8333333333333,465
42506,1416.8666666666668,466
42507,1416.9,467
42508,1416.9333333333332,467
42509,1416.9666666666667,468
42510,1417.0,469
42511,1417.0333333333333,469
42512,1417.0666666666668,470
42513,1417.1,471
42514,1417.1333333333332,471
42515,1417.1666666666667,472
42516,1417.2,473
42517,1417.2333333333333,474
42518,1417.2666666666667,474
42519,1417.3,475
42520,1417.3333333333333,476
42521,1417.3666666666668,476
42522,1417.4,477
42523,1417.4333333333332,477
42524,1417.4666666666667,478
42525,1417.5,479
42526,1417.5333333333333,480
42527,1417.5666666666668,480
42528,1417.6,481
42529,1417.6333333333332,482
42530,1417.6666666666667,482
42531,1417.7,483
42532,1417.7333333333333,483
42533,1417.7666666666667,484
42534,1417.8,485
42535,1417.8333333333333,485
42536,1417.8666666666668,486
42537,1417.9,487
42538,1417.9333333333332,487
42539,1417.9666666666667,488
42540,1418.0,488
42541,1418.0333333333333,489
42542,1418.0666666666668,490
42543,1418.1,490
42544,1418.1333333333332,491
42545,1418.1666666666667,492
42546,1418.2,492
42547,1418.2333333333333,493
42548,1418.2666666666667,494
42549,1418.3,494
42550,1418.3333333333333,495
42551,1418.3666666666668,496
42552,1418.4,497
42553,1418.4333333333332,497
42554,1418.4666666666667,498
42555,1418.5,499
42556,1418.5333333333333,499
42557,1418.5666666666668,500
42558,1418.6,500
42559,1418.6333333333332,501
42560,1418.6666666666667,502
42561,1418.7,503
42562,1418.7333333333333,503
42563,1418.7666666666667,504
42564,1418.8,504
42565,1418.8333333333333,505
42566,1418.8666666666668,505
42567,1418.9,506
42568,1418.9333333333332,506
42569,1418.9666666666667,507
42570,1419.0,508
42571,1419.0333333333333,508
42572,1419.0666666666668,509
42573,1419.1,510
42574,1419.1333333333332,510
42575,1419.1666666666667,511
42576,1419.2,511
42577,1419.2333333333333,512
42578,1419.2666666666667,513
42579,1419.3,513
42580,1419.3333333333333,514
42581,1419.3666666666668,515
42582,1419.4,515
42583,1419.4333333333332,516
42584,1419.4666666666667,516
42585,1419.5,517
42586,1419.5333333333333,517
42587,1419.5666666666668,518
42588,1419.6,519
42589,1419.6333333333332,520
42590,1419.6666666666667,520
42591,1419.7,521
42592,1419.7333333333333,522
42593,1419.7666666666667,522
42594,1419.8,523
42595,1419.8333333333333,524
42596,1419.8666666666668,525
42597,1419.9,525
42598,1419.9333333333332,526
42599,1419.9666666666667,527
42600,1420.0,527
42601,1420.0333333333333,528
42602,1420.0666666666668,528
42603,1420.1,529
42604,1420.1333333333332,529
42605,1420.1666666666667,530
42606,1420.2,531
42607,1420.2333333333333,532
42608,1420.2666666666667,532
42609,1420.3,533
42610,1420.3333333333333,534
42611,1420.3666666666668,534
42612,1420.4,535
42613,1420.4333333333332,535
42614,1420.4666666666667,536
42615,1420.5,537
42616,1420.5333333333333,538
42617,1420.5666666666668,539
42618,1420.6,539
42619,1420.6333333333332,540
42620,1420.6666666666667,541
42621,1420.7,541
42622,1420.7333333333333,542
42623,1420.7666666666667,543
42624,1420.8,544
42625,1420.8333333333333,545
42626,1420.8666666666668,545
42627,1420.9,546
42628,1420.9333333333332,547
42629,1420.9666666666667,547
42630,1421.0,548
42631,1421.0333333333333,549
42632,1421.0666666666668,550
42633,1421.1,550
42634,1421.1333333333332,551
42635,1421.1666666666667,552
42636,1421.2,552
42637,1421.2333333333333,553
42638,1421.2666666666667,553
42639,1421.3,554
42640,1421.3333333333333,554
42641,1421.3666666666668,555
42642,1421.4,556
42643,1421.4333333333332,557
42644,1421.4666666666667,558
42645,1421.5,558
42646,1421.5333333333333,559
42647,1421.5666666666668,560
42648,1421.6,560
42649,1421.6333333333332,561
42650,1421.6666666666667,562
42651,1421.7,563
42652,1421.7333333333333,563
42653,1421.7666666666667,564
42654,1421.8,565
42655,1421.8333333333333,565
42656,1421.8666666666668,566
42657,1421.9,567
42658,1421.9333333333332,567
42659,1421.9666666666667,568
42660,1422.0,569
42661,1422.0333333333333,569
42662,1422.0666666666668,570
42663,1422.1,571
42664,1422.1333333333332,571
42665,1422.1666666666667,572
42666,1422.2,572
42667,1422.2333333333333,573
42668,1422.2666666666667,574
42669,1422.3,574
42670,1422.3333333333333,575
42671,1422.3666666666668,576
42672,1422.4,576
42673,1422.4333333333332,577
42674,1422.4666666666667,577
42675,1422.5,578
42676,1422.5333333333333,579
42677,1422.5666666666668,580
42678,1422.6,581
42679,1422.6333333333332,581
42680,1422.6666666666667,582
42681,1422.7,583
42682,1422.7333333333333,583
42683,1422.7666666666667,584
42684,1422.8,585
42685,1422.8333333333333,586
42686,1422.8666666666668,587
42687,1422.9,587
42688,1422.9333333333332,588
42689,1422.9666666666667,589
42690,1423.0,589
42691,1423.0333333333333,590
42692,1423.0666666666668,590
42693,1423.1,591
42694,1423.1333333333332,592
42695,1423.1666666666667,593
42696,1423.2,593
42697,1423.2333333333333,594
42698,1423.2666666666667,595
42699,1423.3,595
42700,1423.3333333333333,596
42701,1423.3666666666668,596
42702,1423.4,597
42703,1423.4333333333332,598
42704,1423.4666666666667,599
42705,1423.5,600
42706,1423.5333333333333,600
42707,1423.5666666666668,601
42708,1423.6,602
42709,1423.6333333333332,603
42710,1423.6666666666667,603
42711,1423.7,604
42712,1423.7333333333333,605
42713,1423.7666666666667,606
42714,1423.8,607
42715,1423.8333333333333,607
42716,1423.8666666666668,608
42717,1423.9,609
42718,1423.9333333333332,609
42719,1423.9666666666667,610
42720,1424.0,610
42721,1424.0333333333333,611
42722,1424.0666666666668,612
42723,1424.1,612
42724,1424.1333333333332,613
42725,1424.1666666666667,614
42726,1424.2,614
42727,1424.2333333333333,615
42728,1424.2666666666667,616
42729,1424.3,616
42730,1424.3333333333333,616
42731,1424.3666666666668,616
42732,1424.4,618
42733,1424.4333333333332,620
42734,1424.4666666666667,620
42735,1424.5,620
42736,1424.5333333333333,621
42737,1424.5666666666668,621
42738,1424.6,622
42739,1424.6333333333332,624
42740,1424.6666666666667,624
42741,1424.7,625
42742,1424.7333333333333,625
42743,1424.7666666666667,626
42744,1424.8,627
42745,1424.8333333333333,627
42746,1424.8666666666668,628
42747,1424.9,629
42748,1424.9333333333332,629
42749,1424.9666666666667,631
42750,1425.0,631
42751,1425.0333333333333,632
42752,1425.0666666666668,633
42753,1425.1,633
42754,1425.1333333333332,634
42755,1425.1666666666667,635
42756,1425.2,635
42757,1425.2333333333333,636
42758,1425.2666666666667,637
42759,1425.3,637
42760,1425.3333333333333,638
42761,1425.3666666666668,639
42762,1425.4,639
42763,1425.4333333333332,640
42764,1425.4666666666667,640
42765,1425.5,641
42766,1425.5333333333333,641
42767,1425.5666666666668,642
42768,1425.6,643
42769,1425.6333333333332,644
42770,1425.6666666666667,645
42771,1425.7,646
42772,1425.7333333333333,647
42773,1425.7666666666667,647
42774,1425.8,648
42775,1425.8333333333333,649
42776,1425.8666666666668,650
42777,1425.9,651
42778,1425.9333333333332,651
42779,1425.9666666666667,652
42780,1426.0,653
42781,1426.0333333333333,653
42782,1426.0666666666668,654
42783,1426.1,655
42784,1426.1333333333332,655
42785,1426.1666666666667,656
42786,1426.2,657
42787,1426.2333333333333,658
42788,1426.2666666666667,659
42789,1426.3,659
42790,1426.3333333333333,660
42791,1426.3666666666668,661
42792,1426.4,661
42793,1426.4333333333332,662
42794,1426.4666666666667,663
42795,1426.5,664
42796,1426.5333333333333,665
42797,1426.5666666666668,666
42798,1426.6,666
42799,1426.6333333333332,667
42800,1426.6666666666667,668
42801,1426.7,669
42802,1426.7333333333333,669
42803,1426.7666666666667,671
42804,1426.8,671
42805,1426.8333333333333,672
42806,1426.8666666666668,673
42807,1426.9,674
42808,1426.9333333333332,675
42809,1426.9666666666667,675
42810,1427.0,676
42811,1427.0333333333333,677
42812,1427.0666666666668,678
42813,1427.1,679
42814,1427.1333333333332,679
42815,1427.1666666666667,680
42816,1427.2,681
42817,1427.2333333333333,681
42818,1427.2666666666667,682
42819,1427.3,683
42820,1427.3333333333333,683
42821,1427.3666666666668,684
42822,1427.4,685
42823,1427.4333333333332,686
42824,1427.4666666666667,686
42825,1427.5,687
42826,1427.5333333333333,688
42827,1427.5666666666668,688
42828,1427.6,689
42829,1427.6333333333332,690
42830,1427.6666666666667,691
42831,1427.7,692
42832,1427.7333333333333,692
42833,1427.7666666666667,693
42834,1427.8,694
42835,1427.8333333333333,695
42836,1427.8666666666668,696
42837,1427.9,696
42838,1427.9333333333332,697
42839,1427.9666666666667,698
42840,1428.0,699
42841,1428.0333333333333,700
42842,1428.0666666666668,700
42843,1428.1,701
42844,1428.1333333333332,702
42845,1428.1666666666667,702
42846,1428.2,703
42847,1428.2333333333333,704
42848,1428.2666666666667,705
42849,1428.3,705
42850,1428.3333333333333,706
42851,1428.3666666666668,707
42852,1428.4,707
42853,1428.4333333333332,708
42854,1428.4666666666667,708
42855,1428.5,709
42856,1428.5333333333333,709
42857,1428.5666666666668,711
42858,1428.6,711
42859,1428.6333333333332,712
42860,1428.6666666666667,713
42861,1428.7,714
42862,1428.7333333333333,714
42863,1428.7666666666667,715
42864,1428.8,716
42865,1428.8333333333333,716
42866,1428.8666666666668,718
42867,1428.9,719
42868,1428.9333333333332,720
42869,1428.9666666666667,720
42870,1429.0,721
42871,1429.0333333333333,722
42872,1429.0666666666668,723
42873,1429.1,724
42874,1429.1333333333332,725
42875,1429.1666666666667,726
42876,1429.2,727
42877,1429.2333333333333,727
42878,1429.2666666666667,728
42879,1429.3,729
42880,1429.3333333333333,729
42881,1429.3666666666668,730
42882,1429.4,731
42883,1429.4333333333332,732
42884,1429.4666666666667,733
42885,1429.5,733
42886,1429.5333333333333,734
42887,1429.5666666666668,735
42888,1429.6,735
42889,1429.6333333333332,736
42890,1429.6666666666667,736
42891,1429.7,737
42892,1429.7333333333333,738
42893,1429.7666666666667,739
42894,1429.8,740
42895,1429.8333333333333,740
42896,1429.8666666666668,741
42897,1429.9,742
42898,1429.9333333333332,743
