n,t,h
43666,1455.5333333333333,117
43667,1455.5666666666668,118
43668,1455.6,118
43669,1455.6333333333332,118
43670,1455.6666666666667,118
43671,1455.7,118
43672,1455.7333333333333,118
43673,1455.7666666666667,118
43674,1455.8,118
43675,1455.8333333333333,118
43676,1455.8666666666668,119
43677,1455.9,119
43678,1455.9333333333332,119
43679,1455.9666666666667,119
43680,1456.0,119
43681,1456.0333333333333,119
43682,1456.0666666666668,119
43683,1456.1,120
43684,1456.1333333333332,120
43685,1456.1666666666667,120
43686,1456.2,120
43687,1456.2333333333333,120
43688,1456.2666666666667,120
43689,1456.3,120
43690,1456.3333333333333,120
43691,1456.3666666666668,120
43692,1456.4,121
43693,1456.4333333333332,121
43694,1456.4666666666667,121
43695,1456.5,121
43696,1456.5333333333333,121
43697,1456.5666666666668,121
43698,1456.6,121
43699,1456.6333333333332,122
43700,1456.6666666666667,122
43701,1456.7,122
43702,1456.7333333333333,122
43703,1456.7666666666667,122
43704,1456.8,122
43705,1456.8333333333333,122
43706,1456.8666666666668,123
43707,1456.9,123
43708,1456.9333333333332,123
43709,1456.9666666666667,123
43710,1457.0,123
43711,1457.0333333333333,123
43712,1457.0666666666668,124
43713,1457.1,124
43714,1457.1333333333332,124
43715,1457.1666666666667,124
43716,1457.2,124
43717,1457.2333333333333,124
43718,1457.2666666666667,124
43719,1457.3,124
43720,1457.3333333333333,124
43721,1457.3666666666668,125
43722,1457.4,125
43723,1457.4333333333332,125
43724,1457.4666666666667,125
43725,1457.5,125
43726,1457.5333333333333,125
43727,1457.5666666666668,125
43728,1457.6,125
43729,1457.6333333333332,126
43730,1457.6666666666667,126
43731,1457.7,126
43732,1457.7333333333333,126
43733,1457.7666666666667,126
43734,1457.8,126
43735,1457.8333333333333,127
43736,1457.8666666666668,127
43737,1457.9,127
43738,1457.9333333333332,127
43739,1457.9666666666667,127
43740,1458.0,127
43741,1458.0333333333333,127
43742,1458.0666666666668,128
43743,1458.1,128
43744,1458.1333333333332,128
43745,1458.1666666666667,128
43746,1458.2,128
43747,1458.2333333333333,128
43748,1458.2666666666667,128
43749,1458.3,129
43750,1458.3333333333333,129
43751,1458.3666666666668,129
43752,1458.4,129
43753,1458.4333333333332,129
43754,1458.4666666666667,129
43755,1458.5,129
43756,1458.5333333333333,129
43757,1458.5666666666668,130
43758,1458.6,130
43759,1458.6333333333332,130
43760,1458.6666666666667,130
43761,1458.7,130
43762,1458.7333333333333,130
43763,1458.7666666666667,130
43764,1458.8,130
43765,1458.8333333333333,131
43766,1458.8666666666668,131
43767,1458.9,131
43768,1458.9333333333332,131
43769,1458.9666666666667,131
43770,1459.0,131
43771,1459.0333333333333,132
43772,1459.0666666666668,132
43773,1459.1,132
43774,1459.1333333333332,132
43775,1459.1666666666667,132
43776,1459.2,132
43777,1459.2333333333333,133
43778,1459.2666666666667,133
43779,1459.3,133
43780,1459.3333333333333,133
43781,1459.3666666666668,133
43782,1459.4,133
43783,1459.4333333333332,133
43784,1459.4666666666667,134
43785,1459.5,134
43786,1459.5333333333333,134
43787,1459.5666666666668,134
43788,1459.6,134
43789,1459.6333333333332,134
43790,1459.6666666666667,134
43791,1459.7,135
43792,1459.7333333333333,135
43793,1459.7666666666667,135
43794,1459.8,135
43795,1459.8333333333333,135
43796,1459.8666666666668,135
43797,1459.9,136
43798,1459.9333333333332,136
43799,1459.9666666666667,136
43800,1460.0,136
43801,1460.0333333333333,136
43802,1460.0666666666668,136
43803,1460.1,136
43804,1460.1333333333332,137
43805,1460.1666666666667,137
43806,1460.2,137
43807,1460.2333333333333,137
43808,1460.2666666666667,137
43809,1460.3,137
43810,1460.3333333333333,137
43811,1460.3666666666668,138
43812,1460.4,138
43813,1460.4333333333332,138
43814,1460.4666666666667,138
43815,1460.5,138
43816,1460.5333333333333,138
43817,1460.5666666666668,139
43818,1460.6,139
43819,1460.6333333333332,139
43820,1460.6666666666667,139
43821,1460.7,139
43822,1460.7333333333333,139
43823,1460.7666666666667,139
43824,1460.8,140
43825,1460.8333333333333,140
43826,1460.8666666666668,140
43827,1460.9,140
43828,1460.9333333333332,140
43829,1460.9666666666667,140
43830,1461.0,140
43831,1461.0333333333333,141
43832,1461.0666666666668,141
43833,1461.1,141
43834,1461.1333333333332,141
43835,1461.1666666666667,141
43836,1461.2,141
43837,1461.2333333333333,141
43838,1461.2666666666667,142
43839,1461.3,142
43840,1461.3333333333333,142
43841,1461.3666666666668,142
43842,1461.4,142
43843,1461.4333333333332,142
43844,1461.4666666666667,142
43845,1461.5,143
43846,1461.5333333333333,143
43847,1461.5666666666668,143
43848,1461.6,143
43849,1461.6333333333332,143
43850,1461.6666666666667,143
43851,1461.7,144
43852,1461.7333333333333,144
43853,1461.7666666666667,144
43854,1461.8,144
43855,1461.8333333333333,144
43856,1461.8666666666668,144
43857,1461.9,145
43858,1461.9333333333332,145
43859,1461.9666666666667,145
43860,1462.0,145
43861,1462.0333333333333,145
43862,1462.0666666666668,145
43863,1462.1,145
43864,1462.1333333333332,145
43865,1462.1666666666667,146
43866,1462.2,146
43867,1462.2333333333333,146
43868,1462.2666666666667,146
43869,1462.3,146
43870,1462.3333333333333,146
43871,1462.3666666666668,146
43872,1462.4,147
43873,1462.4333333333332,147
43874,1462.4666666666667,147
43875,1462.5,147
43876,1462.5333333333333,147
43877,1462.5666666666668,147
43878,1462.6,148
43879,1462.6333333333332,148
43880,1462.6666666666667,148
43881,1462.7,148
43882,1462.7333333333333,148
43883,1462.7666666666667,148
43884,1462.8,149
43885,1462.8333333333333,149
43886,1462.8666666666668,149
43887,1462.9,149
43888,1462.9333333333332,149
43889,1462.9666666666667,149
43890,1463.0,150
43891,1463.0333333333333,150
43892,1463.0666666666668,150
43893,1463.1,150
43894,1463.1333333333332,150
43895,1463.1666666666667,150
43896,1463.2,150
43897,1463.2333333333333,151
43898,1463.2666666666667,151
43899,1463.3,151
43900,1463.3333333333333,151
43901,1463.3666666666668,151
43902,1463.4,151
43903,1463.4333333333332,152
43904,1463.4666666666667,152
43905,1463.5,152
43906,1463.5333333333333,152
43907,1463.5666666666668,152
43908,1463.6,152
43909,1463.6333333333332,152
43910,1463.6666666666667,153
43911,1463.7,153
43912,1463.7333333333333,153
43913,1463.7666666666667,153
43914,1463.8,153
43915,1463.8333333333333,153
43916,1463.8666666666668,154
43917,1463.9,154
43918,1463.9333333333332,154
43919,1463.9666666666667,154
43920,1464.0,154
43921,1464.0333333333333,154
43922,1464.0666666666668,154
43923,1464.1,155
43924,1464.1333333333332,155
43925,1464.1666666666667,155
43926,1464.2,155
43927,1464.2333333333333,155
43928,1464.2666666666667,155
43929,1464.3,155
43930,1464.3333333333333,156
43931,1464.3666666666668,156
43932,1464.4,156
43933,1464.4333333333332,156
43934,1464.4666666666667,156
43935,1464.5,156
43936,1464.5333333333333,157
43937,1464.5666666666668,157
43938,1464.6,157
43939,1464.6333333333332,157
43940,1464.6666666666667,157
43941,1464.7,158
43942,1464.7333333333333,158
43943,1464.7666666666667,158
43944,1464.8,158
43945,1464.8333333333333,158
43946,1464.8666666666668,158
43947,1464.9,159
43948,1464.9333333333332,159
43949,1464.9666666666667,159
43950,1465.0,159
43951,1465.0333333333333,159
43952,1465.0666666666668,159
43953,1465.1,159
43954,1465.1333333333332,159
43955,1465.1666666666667,160
43956,1465.2,160
43957,1465.2333333333333,160
43958,1465.2666666666667,160
43959,1465.3,160
43960,1465.3333333333333,161
43961,1465.3666666666668,161
43962,1465.4,161
43963,1465.4333333333332,161
43964,1465.4666666666667,161
43965,1465.5,161
43966,1465.5333333333333,161
43967,1465.5666666666668,162
43968,1465.6,162
43969,1465.6333333333332,162
43970,1465.6666666666667,162
43971,1465.7,162
43972,1465.7333333333333,162
43973,1465.7666666666667,163
43974,1465.8,163
43975,1465.8333333333333,163
43976,1465.8666666666668,163
43977,1465.9,163
43978,1465.9333333333332,164
43979,1465.9666666666667,164
43980,1466.0,164
43981,1466.0333333333333,164
43982,1466.0666666666668,164
43983,1466.1,164
43984,1466.1333333333332,165
43985,1466.1666666666667,165
43986,1466.2,165
43987,1466.2333333333333,165
43988,1466.2666666666667,165
43989,1466.3,165
43990,1466.3333333333333,165
43991,1466.3666666666668,166
43992,1466.4,166
43993,1466.4333333333332,166
43994,1466.4666666666667,166
43995,1466.5,166
43996,1466.5333333333333,166
43997,1466.5666666666668,166
43998,1466.6,166
43999,1466.6333333333332,167
44000,1466.6666666666667,167
44001,1466.7,167
44002,1466.7333333333333,167
44003,1466.7666666666667,167
44004,1466.8,168
44005,1466.8333333333333,168
44006,1466.8666666666668,168
44007,1466.9,168
44008,1466.9333333333332,168
44009,1466.9666666666667,169
44010,1467.0,169
44011,1467.0333333333333,169
44012,1467.0666666666668,169
44013,1467.1,169
44014,1467.1333333333332,169
44015,1467.1666666666667,170
44016,1467.2,170
44017,1467.2333333333333,170
44018,1467.2666666666667,170
44019,1467.3,170
44020,1467.3333333333333,171
44021,1467.3666666666668,171
44022,1467.4,171
44023,1467.4333333333332,171
44024,1467.4666666666667,171
44025,1467.5,171
44026,1467.5333333333333,172
44027,1467.5666666666668,172
44028,1467.6,172
44029,1467.6333333333332,172
44030,1467.6666666666667,172
44031,1467.7,172
44032,1467.7333333333333,172
44033,1467.7666666666667,172
44034,1467.8,173
44035,1467.8333333333333,173
44036,1467.8666666666668,173
44037,1467.9,173
44038,1467.9333333333332,173
44039,1467.9666666666667,174
44040,1468.0,174
44041,1468.0333333333333,174
44042,1468.0666666666668,174
44043,1468.1,174
44044,1468.1333333333332,174
44045,1468.1666666666667,175
44046,1468.2,175
44047,1468.2333333333333,175
44048,1468.2666666666667,175
44049,1468.3,175
44050,1468.3333333333333,176
44051,1468.3666666666668,176
44052,1468.4,176
44053,1468.4333333333332,176
44054,1468.4666666666667,176
44055,1468.5,177
44056,1468.5333333333333,177
44057,1468.5666666666668,177
44058,1468.6,177
44059,1468.6333333333332,177
44060,1468.6666666666667,177
44061,1468.7,178
44062,1468.7333333333333,178
44063,1468.7666666666667,178
44064,1468.8,178
44065,1468.8333333333333,178
44066,1468.8666666666668,178
44067,1468.9,179
44068,1468.9333333333332,179
44069,1468.9666666666667,179
44070,1469.0,179
44071,1469.0333333333333,179
44072,1469.0666666666668,179
44073,1469.1,180
44074,1469.1333333333332,180
44075,1469.1666666666667,180
44076,1469.2,180
44077,1469.2333333333333,180
44078,1469.2666666666667,180
44079,1469.3,180
44080,1469.3333333333333,181
44081,1469.3666666666668,181
44082,1469.4,181
44083,1469.4333333333332,181
44084,1469.4666666666667,181
44085,1469.5,182
44086,1469.5333333333333,182
44087,1469.5666666666668,182
44088,1469.6,182
44089,1469.6333333333332,182
44090,1469.6666666666667,183
44091,1469.7,183
44092,1469.7333333333333,183
44093,1469.7666666666667,183
44094,1469.8,183
44095,1469.8333333333333,183
44096,1469.8666666666668,184
44097,1469.9,184
44098,1469.9333333333332,184
44099,1469.9666666666667,184
44100,1470.0,184
44101,1470.0333333333333,184
44102,1470.0666666666668,185
44103,1470.1,185
44104,1470.1333333333332,185
44105,1470.1666666666667,185
44106,1470.2,185
44107,1470.2333333333333,185
44108,1470.2666666666667,186
44109,1470.3,186
44110,1470.3333333333333,186
44111,1470.3666666666668,186
44112,1470.4,186
44113,1470.4333333333332,187
44114,1470.4666666666667,187
44115,1470.5,187
44116,1470.5333333333333,187
44117,1470.5666666666668,187
44118,1470.6,188
44119,1470.6333333333332,188
44120,1470.6666666666667,188
44121,1470.7,188
44122,1470.7333333333333,188
44123,1470.7666666666667,188
44124,1470.8,189
44125,1470.8333333333333,189
44126,1470.8666666666668,189
44127,1470.9,189
44128,1470.9333333333332,189
44129,1470.9666666666667,190
44130,1471.0,190
44131,1471.0333333333333,190
44132,1471.0666666666668,190
44133,1471.1,190
44134,1471.1333333333332,190
44135,1471.1666666666667,191
44136,1471.2,191
44137,1471.2333333333333,191
44138,1471.2666666666667,191
44139,1471.3,191
44140,1471.3333333333333,192
44141,1471.3666666666668,192
44142,1471.4,192
44143,1471.4333333333332,192
44144,1471.4666666666667,192
44145,1471.5,192
44146,1471.5333333333333,193
44147,1471.5666666666668,193
44148,1471.6,193
44149,1471.6333333333332,193
44150,1471.6666666666667,193
44151,1471.7,193
44152,1471.7333333333333,194
44153,1471.7666666666667,194
44154,1471.8,194
44155,1471.8333333333333,194
44156,1471.8666666666668,194
44157,1471.9,194
44158,1471.9333333333332,195
44159,1471.9666666666667,195
44160,1472.0,195
44161,1472.0333333333333,195
44162,1472.0666666666668,195
44163,1472.1,195
44164,1472.1333333333332,196
44165,1472.1666666666667,196
44166,1472.2,196
44167,1472.2333333333333,196
44168,1472.2666666666667,196
44169,1472.3,196
44170,1472.3333333333333,197
44171,1472.3666666666668,197
44172,1472.4,197
44173,1472.4333333333332,197
44174,1472.4666666666667,198
44175,1472.5,198
44176,1472.5333333333333,198
44177,1472.5666666666668,198
44178,1472.6,198
44179,1472.6333333333332,198
44180,1472.6666666666667,199
44181,1472.7,199
44182,1472.7333333333333,199
44183,1472.7666666666667,199
44184,1472.8,199
44185,1472.8333333333333,200
44186,1472.8666666666668,200
44187,1472.9,200
44188,1472.9333333333332,200
44189,1472.9666666666667,200
44190,1473.0,201
44191,1473.0333333333333,201
44192,1473.0666666666668,201
44193,1473.1,201
44194,1473.1333333333332,201
44195,1473.1666666666667,202
44196,1473.2,202
44197,1473.2333333333333,202
44198,1473.2666666666667,202
44199,1473.3,202
44200,1473.3333333333333,203
44201,1473.3666666666668,203
44202,1473.4,203
44203,1473.4333333333332,203
44204,1473.4666666666667,203
44205,1473.5,203
44206,1473.5333333333333,204
44207,1473.5666666666668,204
44208,1473.6,204
44209,1473.6333333333332,204
44210,1473.6666666666667,205
44211,1473.7,205
44212,1473.7333333333333,205
44213,1473.7666666666667,205
44214,1473.8,205
44215,1473.8333333333333,205
44216,1473.8666666666668,206
44217,1473.9,206
44218,1473.9333333333332,206
44219,1473.9666666666667,206
44220,1474.0,206
44221,1474.0333333333333,207
44222,1474.0666666666668,207
44223,1474.1,207
44224,1474.1333333333332,207
44225,1474.1666666666667,207
44226,1474.2,207
44227,1474.2333333333333,208
44228,1474.2666666666667,208
44229,1474.3,208
44230,1474.3333333333333,208
44231,1474.3666666666668,208
44232,1474.4,208
44233,1474.4333333333332,209
44234,1474.4666666666667,209
44235,1474.5,209
44236,1474.5333333333333,209
44237,1474.5666666666668,209
44238,1474.6,210
44239,1474.6333333333332,210
44240,1474.6666666666667,210
44241,1474.7,210
44242,1474.7333333333333,210
44243,1474.7666666666667,211
44244,1474.8,211
44245,1474.8333333333333,211
44246,1474.8666666666668,211
44247,1474.9,211
44248,1474.9333333333332,212
44249,1474.9666666666667,212
44250,1475.0,212
44251,1475.0333333333333,212
44252,1475.0666666666668,213
44253,1475.1,213
44254,1475.1333333333332,213
44255,1475.1666666666667,213
44256,1475.2,213
44257,1475.2333333333333,214
44258,1475.2666666666667,214
44259,1475.3,214
44260,1475.3333333333333,214
44261,1475.3666666666668,214
44262,1475.4,215
44263,1475.4333333333332,215
44264,1475.4666666666667,215
44265,1475.5,215
44266,1475.5333333333333,215
44267,1475.5666666666668,216
44268,1475.6,216
44269,1475.6333333333332,216
44270,1475.6666666666667,216
44271,1475.7,216
44272,1475.7333333333333,216
44273,1475.7666666666667,217
44274,1475.8,217
44275,1475.8333333333333,217
44276,1475.8666666666668,217
44277,1475.9,217
44278,1475.9333333333332,218
44279,1475.9666666666667,218
44280,1476.0,218
44281,1476.0333333333333,218
44282,1476.0666666666668,218
44283,1476.1,219
44284,1476.1333333333332,219
44285,1476.1666666666667,219
44286,1476.2,219
44287,1476.2333333333333,219
44288,1476.2666666666667,220
44289,1476.3,220
44290,1476.3333333333333,220
44291,1476.3666666666668,220
44292,1476.4,221
44293,1476.4333333333332,221
44294,1476.4666666666667,221
44295,1476.5,221
44296,1476.5333333333333,221
44297,1476.5666666666668,221
44298,1476.6,222
44299,1476.6333333333332,222
44300,1476.6666666666667,222
44301,1476.7,222
44302,1476.7333333333333,222
44303,1476.7666666666667,223
44304,1476.8,223
44305,1476.8333333333333,223
44306,1476.8666666666668,223
44307,1476.9,223
44308,1476.9333333333332,224
44309,1476.9666666666667,224
44310,1477.0,224
44311,1477.0333333333333,224
44312,1477.0666666666668,224
44313,1477.1,225
44314,1477.1333333333332,225
44315,1477.1666666666667,225
44316,1477.2,225
44317,1477.2333333333333,225
44318,1477.2666666666667,226
44319,1477.3,226
44320,1477.3333333333333,226
44321,1477.3666666666668,226
44322,1477.4,226
44323,1477.4333333333332,226
44324,1477.4666666666667,227
44325,1477.5,227
44326,1477.5333333333333,227
44327,1477.5666666666668,227
44328,1477.6,227
44329,1477.6333333333332,228
44330,1477.6666666666667,228
44331,1477.7,228
44332,1477.7333333333333,228
44333,1477.7666666666667,229
44334,1477.8,229
44335,1477.8333333333333,229
44336,1477.8666666666668,229
44337,1477.9,229
44338,1477.9333333333332,230
44339,1477.9666666666667,230
44340,1478.0,230
44341,1478.0333333333333,230
44342,1478.0666666666668,230
44343,1478.1,231
44344,1478.1333333333332,231
44345,1478.1666666666667,231
44346,1478.2,231
44347,1478.2333333333333,232
44348,1478.2666666666667,232
44349,1478.3,232
44350,1478.3333333333333,232
44351,1478.3666666666668,233
44352,1478.4,233
44353,1478.4333333333332,233
44354,1478.4666666666667,233
44355,1478.5,234
44356,1478.5333333333333,234
44357,1478.5666666666668,234
44358,1478.6,234
44359,1478.6333333333332,234
44360,1478.6666666666667,235
44361,1478.7,235
44362,1478.7333333333333,235
44363,1478.7666666666667,235
44364,1478.8,236
44365,1478.8333333333333,236
44366,1478.8666666666668,236
44367,1478.9,236
44368,1478.9333333333332,236
44369,1478.9666666666667,237
44370,1479.0,237
44371,1479.0333333333333,237
44372,1479.0666666666668,237
44373,1479.1,237
44374,1479.1333333333332,238
44375,1479.1666666666667,238
44376,1479.2,238
44377,1479.2333333333333,238
44378,1479.2666666666667,238
44379,1479.3,239
44380,1479.3333333333333,239
44381,1479.3666666666668,239
44382,1479.4,239
44383,1479.4333333333332,239
44384,1479.4666666666667,239
44385,1479.5,239
44386,1479.5333333333333,240
44387,1479.5666666666668,240
44388,1479.6,240
44389,1479.6333333333332,240
44390,1479.6666666666667,241
44391,1479.7,241
44392,1479.7333333333333,241
44393,1479.7666666666667,241
44394,1479.8,242
44395,1479.8333333333333,242
44396,1479.8666666666668,242
44397,1479.9,242
44398,1479.9333333333332,243
44399,1479.9666666666667,243
44400,1480.0,243
44401,1480.0333333333333,243
44402,1480.0666666666668,243
44403,1480.1,244
44404,1480.1333333333332,244
44405,1480.1666666666667,244
44406,1480.2,244
44407,1480.2333333333333,245
44408,1480.2666666666667,245
44409,1480.3,245
44410,1480.3333333333333,245
44411,1480.3666666666668,245
44412,1480.4,246
44413,1480.4333333333332,246
44414,1480.4666666666667,246
44415,1480.5,246
44416,1480.5333333333333,246
44417,1480.5666666666668,247
44418,1480.6,247
44419,1480.6333333333332,247
44420,1480.6666666666667,247
44421,1480.7,247
44422,1480.7333333333333,247
44423,1480.7666666666667,248
44424,1480.8,248
44425,1480.8333333333333,248
44426,1480.8666666666668,248
44427,1480.9,249
44428,1480.9333333333332,249
44429,1480.9666666666667,249
44430,1481.0,249
44431,1481.0333333333333,250
44432,1481.0666666666668,250
44433,1481.1,250
44434,1481.1333333333332,250
44435,1481.1666666666667,251
44436,1481.2,251
44437,1481.2333333333333,251
44438,1481.2666666666667,251
44439,1481.3,251
44440,1481.3333333333333,251
44441,1481.3666666666668,252
44442,1481.4,252
44443,1481.4333333333332,252
44444,1481.4666666666667,252
44445,1481.5,253
44446,1481.5333333333333,253
44447,1481.5666666666668,253
44448,1481.6,253
44449,1481.6333333333332,253
44450,1481.6666666666667,254
44451,1481.7,254
44452,1481.7333333333333,254
44453,1481.7666666666667,254
44454,1481.8,255
44455,1481.8333333333333,255
44456,1481.8666666666668,255
44457,1481.9,255
44458,1481.9333333333332,255
44459,1481.9666666666667,256
44460,1482.0,256
44461,1482.0333333333333,256
44462,1482.0666666666668,257
44463,1482.1,257
44464,1482.1333333333332,257
44465,1482.1666666666667,257
44466,1482.2,257
44467,1482.2333333333333,258
44468,1482.2666666666667,258
44469,1482.3,258
44470,1482.3333333333333,258
44471,1482.3666666666668,259
44472,1482.4,259
44473,1482.4333333333332,259
44474,1482.4666666666667,259
44475,1482.5,259
44476,1482.5333333333333,260
44477,1482.5666666666668,260
44478,1482.6,260
44479,1482.6333333333332,260
44480,1482.6666666666667,260
44481,1482.7,261
44482,1482.7333333333333,261
44483,1482.7666666666667,261
44484,1482.8,261
44485,1482.8333333333333,261
44486,1482.8666666666668,262
44487,1482.9,262
44488,1482.9333333333332,262
44489,1482.9666666666667,262
44490,1483.0,263
44491,1483.0333333333333,263
44492,1483.0666666666668,263
44493,1483.1,263
44494,1483.1333333333332,264
44495,1483.1666666666667,264
44496,1483.2,264
44497,1483.2333333333333,264
44498,1483.2666666666667,265
44499,1483.3,265
44500,1483.3333333333333,265
44501,1483.3666666666668,265
44502,1483.4,266
44503,1483.4333333333332,266
44504,1483.4666666666667,266
44505,1483.5,266
44506,1483.5333333333333,266
44507,1483.5666666666668,267
44508,1483.6,267
44509,1483.6333333333332,267
44510,1483.6666666666667,267
44511,1483.7,268
44512,1483.7333333333333,268
44513,1483.7666666666667,268
44514,1483.8,268
44515,1483.8333333333333,269
44516,1483.8666666666668,269
44517,1483.9,269
44518,1483.9333333333332,269
44519,1483.9666666666667,270
44520,1484.0,270
44521,1484.0333333333333,270
44522,1484.0666666666668,270
44523,1484.1,271
44524,1484.1333333333332,271
44525,1484.1666666666667,271
44526,1484.2,271
44527,1484.2333333333333,272
44528,1484.2666666666667,272
44529,1484.3,272
44530,1484.3333333333333,272
44531,1484.3666666666668,273
44532,1484.4,273
44533,1484.4333333333332,273
44534,1484.4666666666667,273
44535,1484.5,274
44536,1484.5333333333333,274
44537,1484.5666666666668,274
44538,1484.6,274
44539,1484.6333333333332,275
44540,1484.6666666666667,275
44541,1484.7,275
44542,1484.7333333333333,275
44543,1484.7666666666667,275
44544,1484.8,276
44545,1484.8333333333333,276
44546,1484.8666666666668,276
44547,1484.9,276
44548,1484.9333333333332,276
44549,1484.9666666666667,277
44550,1485.0,277
44551,1485.0333333333333,277
44552,1485.0666666666668,277
44553,1485.1,278
44554,1485.1333333333332,278
44555,1485.1666666666667,278
44556,1485.2,278
44557,1485.2333333333333,279
44558,1485.2666666666667,279
44559,1485.3,279
44560,1485.3333333333333,279
44561,1485.3666666666668,280
44562,1485.4,280
44563,1485.4333333333332,280
44564,1485.4666666666667,280
44565,1485.5,280
44566,1485.5333333333333,281
44567,1485.5666666666668,281
44568,1485.6,281
44569,1485.6333333333332,282
44570,1485.6666666666667,282
44571,1485.7,282
44572,1485.7333333333333,282
44573,1485.7666666666667,283
44574,1485.8,283
44575,1485.8333333333333,283
44576,1485.8666666666668,283
44577,1485.9,284
44578,1485.9333333333332,284
44579,1485.9666666666667,284
44580,1486.0,284
44581,1486.0333333333333,284
44582,1486.0666666666668,285
44583,1486.1,285
44584,1486.1333333333332,285
44585,1486.1666666666667,285
44586,1486.2,286
44587,1486.2333333333333,286
44588,1486.2666666666667,286
44589,1486.3,286
44590,1486.3333333333333,287
44591,1486.3666666666668,287
44592,1486.4,287
44593,1486.4333333333332,287
44594,1486.4666666666667,288
44595,1486.5,288
44596,1486.5333333333333,288
44597,1486.5666666666668,288
44598,1486.6,289
44599,1486.6333333333332,289
44600,1486.6666666666667,289
44601,1486.7,289
44602,1486.7333333333333,290
44603,1486.7666666666667,290
44604,1486.8,290
44605,1486.8333333333333,290
44606,1486.8666666666668,291
44607,1486.9,291
44608,1486.9333333333332,291
44609,1486.9666666666667,291
44610,1487.0,292
44611,1487.0333333333333,292
44612,1487.0666666666668,292
44613,1487.1,292
44614,1487.1333333333332,293
44615,1487.1666666666667,293
44616,1487.2,293
44617,1487.2333333333333,293
44618,1487.2666666666667,294
44619,1487.3,294
44620,1487.3333333333333,294
44621,1487.3666666666668,294
44622,1487.4,294
44623,1487.4333333333332,294
44624,1487.4666666666667,295
44625,1487.5,295
44626,1487.5333333333333,295
44627,1487.5666666666668,295
44628,1487.6,295
44629,1487.6333333333332,295
44630,1487.6666666666667,296
44631,1487.7,296
44632,1487.7333333333333,296
44633,1487.7666666666667,296
44634,1487.8,297
44635,1487.8333333333333,297
44636,1487.8666666666668,297
44637,1487.9,297
44638,1487.9333333333332,298
44639,1487.9666666666667,298
44640,1488.0,298
44641,1488.0333333333333,299
44642,1488.0666666666668,299
44643,1488.1,299
44644,1488.1333333333332,299
44645,1488.1666666666667,300
44646,1488.2,300
44647,1488.2333333333333,300
44648,1488.2666666666667,301
44649,1488.3,301
44650,1488.3333333333333,301
44651,1488.3666666666668,301
44652,1488.4,302
44653,1488.4333333333332,302
44654,1488.4666666666667,302
44655,1488.5,303
44656,1488.5333333333333,303
44657,1488.5666666666668,303
44658,1488.6,303
44659,1488.6333333333332,304
44660,1488.6666666666667,304
44661,1488.7,304
44662,1488.7333333333333,305
44663,1488.7666666666667,305
44664,1488.8,305
44665,1488.8333333333333,305
44666,1488.8666666666668,306
44667,1488.9,306
44668,1488.9333333333332,306
44669,1488.9666666666667,306
44670,1489.0,307
44671,1489.0333333333333,307
44672,1489.0666666666668,307
44673,1489.1,307
44674,1489.1333333333332,308
44675,1489.1666666666667,308
44676,1489.2,308
44677,1489.2333333333333,308
44678,1489.2666666666667,309
44679,1489.3,309
44680,1489.3333333333333,309
44681,1489.3666666666668,309
44682,1489.4,310
44683,1489.4333333333332,310
44684,1489.4666666666667,310
44685,1489.5,311
44686,1489.5333333333333,311
44687,1489.5666666666668,311
44688,1489.6,311
44689,1489.6333333333332,312
44690,1489.6666666666667,312
44691,1489.7,312
44692,1489.7333333333333,312
44693,1489.7666666666667,313
44694,1489.8,313
44695,1489.8333333333333,313
44696,1489.8666666666668,314
44697,1489.9,314
44698,1489.9333333333332,314
44699,1489.9666666666667,314
44700,1490.0,315
44701,1490.0333333333333,315
44702,1490.0666666666668,315
44703,1490.1,315
44704,1490.1333333333332,316
44705,1490.1666666666667,316
44706,1490.2,316
44707,1490.2333333333333,316
44708,1490.2666666666667,317
44709,1490.3,317
44710,1490.3333333333333,317
44711,1490.3666666666668,317
44712,1490.4,318
44713,1490.4333333333332,318
44714,1490.4666666666667,318
44715,1490.5,318
44716,1490.5333333333333,318
44717,1490.5666666666668,319
44718,1490.6,319
44719,1490.6333333333332,319
44720,1490.6666666666667,319
44721,1490.7,320
44722,1490.7333333333333,320
44723,1490.7666666666667,320
44724,1490.8,320
44725,1490.8333333333333,321
44726,1490.8666666666668,321
44727,1490.9,321
44728,1490.9333333333332,321
44729,1490.9666666666667,322
44730,1491.0,322
44731,1491.0333333333333,322
44732,1491.0666666666668,322
44733,1491.1,323
44734,1491.1333333333332,323
44735,1491.1666666666667,323
44736,1491.2,324
44737,1491.2333333333333,324
44738,1491.2666666666667,324
44739,1491.3,324
44740,1491.3333333333333,325
44741,1491.3666666666668,325
44742,1491.4,325
44743,1491.4333333333332,325
44744,1491.4666666666667,326
44745,1491.5,326
44746,1491.5333333333333,326
44747,1491.5666666666668,327
44748,1491.6,327
44749,1491.6333333333332,327
44750,1491.6666666666667,327
44751,1491.7,328
44752,1491.7333333333333,328
44753,1491.7666666666667,328
44754,1491.8,328
44755,1491.8333333333333,329
44756,1491.8666666666668,329
44757,1491.9,329
44758,1491.9333333333332,330
44759,1491.9666666666667,330
44760,1492.0,330
44761,1492.0333333333333,331
44762,1492.0666666666668,331
44763,1492.1,331
44764,1492.1333333333332,331
44765,1492.1666666666667,332
44766,1492.2,332
44767,1492.2333333333333,332
44768,1492.2666666666667,333
44769,1492.3,333
